Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
10/17/2003,89.28,89.68,88.81,89.23,9506200,0,1,67.02318448,67.32346756,66.67035185,66.98564909,9506200
10/16/2003,89.27,89.7,88.66,89.28,16994000,0,1,67.0156774,67.33848172,66.5577457,67.02318448,16994000
10/15/2003,93.9,94.54,92.74,92.74,11558700,0,1,70.4914541,70.97190704,69.62063316,69.62063316,11558700
10/14/2003,92.65,92.95,92.32,92.72,4699500,0,1,69.55306946,69.77828178,69.30533592,69.605619,4699500
10/13/2003,93.1,93.54,92.58,93.2,4839200,0,1,69.89088793,70.22119933,69.50051992,69.96595871,4839200
10/10/2003,92.4,93.18,92.36,92.67,4500500,0,1,69.36539254,69.95094455,69.33536423,69.56808362,4500500
10/9/2003,93.3,93.6,92.2,92.45,7593000,0,1,70.04102948,70.26624179,69.21525099,69.40292792,7593000
10/8/2003,92,92.87,91.95,92.66,6418900,0,1,69.06510945,69.71822516,69.02757407,69.56057654,6418900
10/7/2003,90.5,91.7,90.4,91.7,5369800,0,1,67.93904788,68.83989714,67.86397711,68.83989714,5369800
10/6/2003,90.74,91.76,90.51,91.18,3845400,0,1,68.11921773,68.8849396,67.94655496,68.44952913,3845400
10/3/2003,91,91.95,90.57,90.64,7479300,0,1,68.31440174,69.02757407,67.99159742,68.04414696,7479300
10/2/2003,89.55,90.45,89.22,90.08,7428300,0,1,67.22587556,67.9015125,66.97814201,67.62375065,7428300
10/1/2003,88.75,90.6,88.7,90.35,7925200,0,1,66.62530939,68.01411866,66.587774,67.82644173,7925200
9/30/2003,89.2,89.25,87.9,88.33,7056700,0,1,66.96312786,67.00066324,65.98720783,66.31001215,7056700
9/29/2003,89.25,90.18,89.07,89.45,5723200,0,1,67.00066324,67.69882142,66.86553586,67.15080479,5723200
9/26/2003,89.41,90.14,89,89.05,5095800,0,1,67.12077648,67.66879311,66.81298632,66.8505217,5095800
9/25/2003,89.4,90.97,89.2,89.41,6585500,0,1,67.1132694,68.29188051,66.96312786,67.12077648,6585500
9/24/2003,91.08,91.82,89.33,89.4,7575800,0,1,68.37445836,68.92998206,67.06071986,67.1132694,7575800
9/23/2003,91.5,92.09,90.56,91.34,7935200,0,1,68.6897556,69.13267315,67.98409035,68.56964236,7935200
9/22/2003,92.24,92.24,90.9,91.39,7302600,0,1,69.2452793,69.2452793,68.23933097,68.60717775,7302600
9/19/2003,92.45,93.47,91.8,93.28,9412500,0,1,69.40292792,70.16864979,68.91496791,70.02601532,9412500
9/18/2003,90.63,92.43,90.46,92,8338700,0,1,68.03663989,69.38791377,67.90901958,69.06510945,8338700
9/17/2003,90.4,91.94,90.2,90.63,9086600,0,1,67.86397711,69.02006699,67.71383557,68.03663989,9086600
9/16/2003,88.49,90.41,88.49,90.29,7896100,0,1,66.43012538,67.87148419,66.43012538,67.78139926,7896100
9/15/2003,89.7,89.96,88.39,88.49,7305400,0,1,67.33848172,67.53366572,66.35505461,66.43012538,7305400
9/12/2003,87.6,89.01,87.2,88.7,7209200,0,1,65.76199552,66.82049339,65.46171244,66.587774,7209200
9/11/2003,86.75,88.42,86.4,87.92,9753500,0,1,65.12389397,66.37757584,64.86114627,66.00222199,9753500
9/10/2003,88.99,89,87.61,87.84,7322600,0,1,66.80547924,66.81298632,65.7695026,65.94216537,7322600
9/9/2003,89.2,89.97,88.93,89.42,8102500,0,1,66.96312786,67.5411728,66.76043678,67.12828356,8102500
9/8/2003,88.45,89.66,88.35,89.1,9213400,0,1,66.40009708,67.30845341,66.3250263,66.88805709,9213400
9/5/2003,87,88.26,86.75,86.95,7896600,0,1,65.31157089,66.25746261,65.12389397,65.27403551,7896600
9/4/2003,86.33,88.29,85.69,87.91,9889100,0,1,64.80859673,66.27998384,64.32814379,65.99471491,9889100
9/3/2003,86.24,87.3,86,86.33,10835700,0,1,64.74103303,65.53678321,64.56086318,64.80859673,10835700
9/2/2003,82.4,85.96,82.3,85.76,12406400,0,1,61.85831542,64.53083487,61.78324465,64.38069333,12406400
8/29/2003,81.95,82.11,81.56,82.01,4222700,0,1,61.52049695,61.64061019,61.22772094,61.56553941,4222700
8/28/2003,82,82.34,81.27,81.9,5516300,0,1,61.55803234,61.81327296,61.01001571,61.48296157,5516300
8/27/2003,82,82.53,81.9,82,3834100,0,1,61.55803234,61.95590742,61.48296157,61.55803234,3834100
8/26/2003,81.65,82.54,81.27,82.5,5569600,0,1,61.29528464,61.9634145,61.01001571,61.93338619,5569600
8/25/2003,82.85,83.03,81.75,81.96,5150900,0,1,62.19613389,62.33126128,61.37035541,61.52800403,5150900
8/22/2003,84.25,84.72,82.96,82.97,7434900,0,1,63.24712469,63.59995731,62.27871174,62.28621882,7434900
8/21/2003,83.39,83.85,82.85,82.85,5185200,0,1,62.60151606,62.9468416,62.19613389,62.19613389,5185200
8/20/2003,82,83.31,82,83.05,4829900,0,1,61.55803234,62.54145944,61.55803234,62.34627543,4829900
8/19/2003,83.1,83.81,82.56,82.85,6318300,0,1,62.38381082,62.91681329,61.97842866,62.19613389,6318300
8/18/2003,82.05,83.68,81.9,83.52,6847200,0,1,61.59556772,62.81922129,61.48296157,62.69910806,6847200
8/15/2003,81.8,81.98,81.2,81.79,3623600,0,1,61.40789079,61.54301818,60.95746617,61.40038372,3623600
8/14/2003,81,81.75,80.69,81.56,4562700,0,1,60.80732463,61.37035541,60.57460524,61.22772094,4562700
8/13/2003,81.65,82.19,80.58,81.2,5138400,0,1,61.29528464,61.7006668,60.49202739,60.95746617,5138400
8/12/2003,81.45,81.54,80.65,81.51,4634200,0,1,61.1451431,61.21270679,60.54457693,61.19018556,4634200
8/11/2003,80.87,81.5,80.28,81.02,4261200,0,1,60.70973262,61.18267848,60.26681507,60.82233878,4261200
8/8/2003,81.05,81.27,80.35,80.88,4613800,0,1,60.84486001,61.01001571,60.31936461,60.7172397,4613800
8/7/2003,79.69,80.82,79.38,80.69,5298500,0,1,59.82389752,60.67219724,59.59117813,60.57460524,5298500
8/6/2003,79.7,80.68,78.73,79.75,7472200,0.16,1,59.8314046,60.56709816,59.10321812,59.86893999,7472200
8/5/2003,81.13,81.33,79.8,79.85,7018100,0,1,60.7829696,60.93281053,59.78652748,59.82398771,7018100
8/4/2003,80.75,81.36,80.06,81.13,5888000,0,1,60.49827185,60.95528666,59.98132068,60.7829696,5888000
8/1/2003,81.15,81.27,80.05,81.27,6475400,0,1,60.7979537,60.88785825,59.97382863,60.88785825,6475400
7/31/2003,81.8,82.54,81.1,81.25,8050300,0,1,61.28493669,61.8393481,60.76049347,60.87287416,8050300
7/30/2003,82.45,82.45,80.58,80.96,6654600,0,1,61.77191968,61.77191968,60.37090707,60.65560482,6654600
7/29/2003,82.55,82.88,81.6,81.8,7282700,0,1,61.84684014,62.09407766,61.13509577,61.28493669,7282700
7/28/2003,83.67,83.7,82.04,82.54,6423500,0,1,62.6859493,62.70842544,61.4647458,61.8393481,6423500
7/25/2003,81.6,83.74,81.57,83.55,6204700,0,1,61.13509577,62.73839362,61.11261963,62.59604475,6204700
7/24/2003,82.95,82.99,81.51,81.51,5859100,0,1,62.14652199,62.17649017,61.06766735,61.06766735,5859100
7/23/2003,82,82.77,81.73,82.3,5326800,0,1,61.43477761,62.01166516,61.23249237,61.65953899,5326800
7/22/2003,82.5,83.26,81.52,81.85,8744300,0,1,61.80937991,62.37877541,61.0751594,61.32239692,8744300
7/21/2003,83.2,83.43,82.21,82.5,7036100,0,1,62.33382314,62.5061402,61.59211058,61.80937991,7036100
7/18/2003,83.85,84.02,83.21,83.72,8567200,0,1,62.82080613,62.94817091,62.34131518,62.72340953,8567200
7/17/2003,82.7,83.94,82.5,83.33,13515700,0,1,61.95922083,62.88823454,61.80937991,62.43121974,13515700
7/16/2003,87,87.03,85.85,86.74,8837600,0,1,65.18080064,65.20327677,64.31921534,64.98600744,8837600
7/15/2003,86.15,87,85.82,86.44,7910400,0,1,64.54397672,65.18080064,64.2967392,64.76124606,7910400
7/14/2003,86,86.58,85.42,85.42,6455200,0,1,64.43159603,64.8661347,63.99705736,63.99705736,6455200
7/11/2003,84.1,85.28,83.7,84.89,4534700,0,1,63.00810728,63.89216872,62.70842544,63.59997892,4534700
7/10/2003,85,85.22,83.47,84.03,7509200,0,1,63.68239143,63.84721644,62.53610838,62.95566296,7509200
7/9/2003,86.1,86.35,84.85,85.47,6709700,0,1,64.50651649,64.69381764,63.57001074,64.03451759,6709700
7/8/2003,86.09,86.75,85.19,86.25,5873900,0,1,64.49902445,64.99349948,63.8247403,64.61889718,5873900
7/7/2003,84.8,86.45,84.74,86.09,7614900,0,1,63.5325505,64.7687381,63.48759823,64.49902445,7614900
7/3/2003,84.25,84.69,83.48,83.95,3009500,0,1,63.12048797,63.450138,62.54360043,62.89572659,3009500
7/2/2003,83.95,84.89,83.75,84.74,6009700,0,1,62.89572659,63.59997892,62.74588567,63.48759823,6009700
7/1/2003,81.4,83.66,81.4,83.59,5785800,0,1,60.98525485,62.67845726,60.98525485,62.62601293,5785800
6/30/2003,83.9,84.2,82.5,82.5,7950900,0,1,62.85826636,63.08302774,61.80937991,61.80937991,7950900
6/27/2003,84.15,84.65,83.22,83.42,4532900,0,1,63.04556751,63.42016981,62.34880723,62.49864815,4532900
6/26/2003,83.7,84.38,82.82,84.35,6374400,0,1,62.70842544,63.21788457,62.04912539,63.19540843,6374400
6/25/2003,83.55,84.16,82.09,82.49,5548000,0,1,62.59604475,63.05305956,61.50220603,61.80188787,5548000
6/24/2003,82.95,84.18,82.85,83.63,5062800,0,1,62.14652199,63.06804365,62.07160153,62.65598112,5062800
6/23/2003,84.79,84.79,82.97,83.18,6311600,0,1,63.52505846,63.52505846,62.16150608,62.31883904,6311600
6/20/2003,85,85.24,84.69,84.92,11900000,0,1,63.68239143,63.86220053,63.450138,63.62245506,11900000
6/19/2003,84.95,85.29,84.5,84.55,7277100,0,1,63.6449312,63.89966076,63.30778912,63.34524935,7277100
6/18/2003,84.15,84.99,83.22,84.7,5941400,0,1,63.04556751,63.67489938,62.34880723,63.45763004,5941400
6/17/2003,84.95,84.95,83.8,84.3,5873700,0,1,63.6449312,63.6449312,62.7833459,63.1579482,5873700
6/16/2003,83.1,84.55,82.55,84.5,6492100,0,1,62.25890268,63.34524935,61.84684014,63.30778912,6492100
6/13/2003,84.15,84.29,82.51,82.75,5727500,0,1,63.04556751,63.15045616,61.81687196,61.99668106,5727500
6/12/2003,84.8,84.98,83.55,83.95,7072400,0,1,63.5325505,63.66740733,62.59604475,62.89572659,7072400
6/11/2003,82.75,84.15,82.29,83.97,9815800,0,1,61.99668106,63.04556751,61.65204695,62.91071068,9815800
6/10/2003,82.35,82.92,81.21,81.71,8896000,0,1,61.69699922,62.12404585,60.84290597,61.21750828,8896000
6/9/2003,80,82,79.81,82,9756300,0,1,59.9363684,61.43477761,59.79401953,61.43477761,9756300
6/6/2003,82.25,83.23,79.84,80.05,15160900,0,1,61.62207876,62.35629928,59.81649566,59.97382863,15160900
6/5/2003,84,84.25,81.75,81.9,15256300,0,1,62.93318682,63.12048797,61.24747646,61.35985715,15256300
6/4/2003,84,84.96,83.83,84.25,10734400,0,1,62.93318682,63.65242324,62.80582204,63.12048797,10734400
6/3/2003,84.32,85.24,83.24,83.82,21106600,0,1,63.17293229,63.86220053,62.36379132,62.79832999,21106600
6/2/2003,89,89.08,87.25,87.33,7697200,0,1,66.67920985,66.73914621,65.36810179,65.42803816,7697200
5/30/2003,87.45,88.68,87.45,88.04,6184200,0,1,65.51794271,66.43946437,65.51794271,65.95997343,6184200
5/29/2003,87.57,88.59,87.2,87.36,6898900,0,1,65.60784726,66.37203596,65.33064156,65.45051429,6898900
5/28/2003,87.6,88.7,87.4,87.57,6539900,0,1,65.6303234,66.45444846,65.48048248,65.60784726,6539900
5/27/2003,84.51,87.9,84.51,87.69,7163400,0,1,63.31528117,65.85508478,63.31528117,65.69775181,7163400
5/23/2003,85.75,85.95,85.1,85.26,5187200,0,1,64.24429488,64.3941358,63.75731189,63.87718462,5187200
5/22/2003,86.25,86.8,85.8,86.08,6277300,0,1,64.61889718,65.03095971,64.28175511,64.4915324,6277300
5/21/2003,85.77,86.18,85.08,86.18,6741000,0,1,64.25927897,64.56645286,63.74232779,64.56645286,6741000
5/20/2003,86.58,87.24,84.89,85.77,7331900,0,1,64.8661347,65.36060974,63.59997892,64.25927897,7331900
5/19/2003,88.05,88.47,86.41,86.45,7298400,0,1,65.96746547,66.28213141,64.73876992,64.7687381,7298400
5/16/2003,89.67,89.89,88.95,88.99,6831600,0,1,67.18117693,67.34600194,66.64174962,66.6717178,6831600
5/15/2003,89.5,89.96,89,89.9,7102900,0,1,67.05381215,67.39844627,66.67920985,67.35349399,7102900
5/14/2003,90,90.4,88.3,88.7,7752200,0,1,67.42841445,67.72809629,66.15476662,66.45444846,7752200
5/13/2003,88.78,90.1,88.56,89.98,8668300,0,1,66.51438483,67.50333491,66.34955982,67.41343036,8668300
5/12/2003,87.55,89.26,87.1,89,8445700,0,1,65.59286317,66.87400304,65.2557211,66.67920985,8445700
5/9/2003,86.9,87.7,86.4,87.55,6222600,0,1,65.10588018,65.70524386,64.73127787,65.59286317,6222600
5/8/2003,86.37,86.78,85.75,86.05,7188200,0,1,64.70880173,65.01597562,64.24429488,64.46905626,7188200
5/7/2003,86.95,87.81,86.5,86.68,6754600,0.16,1,65.14334041,65.78765637,64.80619833,64.94105516,6754600
5/6/2003,86.3,88.34,86,87.51,7459600,0,1,64.53723008,66.06279149,64.31288282,65.44209739,7459600
5/5/2003,87.2,88,86.52,86.52,7632500,0,1,65.21027188,65.80853126,64.70175141,64.70175141,7632500
5/2/2003,84.45,87.57,84.45,87.57,8381900,0,1,63.15375528,65.48696684,63.15375528,65.48696684,8381900
5/1/2003,85.3,86.23,84.47,85.89,7485700,0,1,63.78940587,64.48488239,63.16871176,64.23062215,7485700
4/30/2003,85.66,85.67,84.68,84.9,8444900,0,1,64.05862258,64.06610083,63.32575485,63.49027618,8444900
4/29/2003,85.34,86.49,84.97,85.66,8682900,0,1,63.81931883,64.67931669,63.54262387,64.05862258,8682900
4/28/2003,84.05,85.5,83.62,85.12,6363600,0,1,62.85462559,63.93897071,62.53306118,63.65479751,6363600
4/25/2003,85.21,85.28,83.86,83.88,6790700,0,1,63.72210169,63.77444938,62.71253899,62.72749547,6790700
4/24/2003,84.65,85.7,84.63,85.2,5943500,0,1,63.30332012,64.08853555,63.28836364,63.71462344,5943500
4/23/2003,85.24,85.97,84.96,85.75,7084500,0,1,63.74453641,64.29044809,63.53514563,64.12592676,7084500
4/22/2003,83.36,86.06,82.6,85.63,9542600,0,1,62.33862688,64.35775227,61.77028047,64.03618786,9542600
4/21/2003,84.4,84.51,83.1,83.36,6703400,0,1,63.11636407,63.19862473,62.14419258,62.33862688,6703400
4/17/2003,81.89,84.4,81.89,84.26,8802100,0,1,61.23932528,63.11636407,61.23932528,63.01166868,8802100
4/16/2003,83.38,84.4,82.74,82.88,10790700,0,1,62.35358337,63.11636407,61.87497587,61.97967126,10790700
4/15/2003,80.07,82.85,79.71,82.79,13613500,0,1,59.8782852,61.95723653,59.60906848,61.91236708,13613500
4/14/2003,78.5,80.07,78.16,80.07,9006000,0,1,58.70420118,59.8782852,58.44994094,59.8782852,9006000
4/11/2003,80.1,81.29,78.45,78.75,7573500,0,1,59.90071993,60.79063075,58.66680997,58.89115723,7573500
4/10/2003,79.1,79.25,78.13,79.01,6880100,0,1,59.15289571,59.26506934,58.42750622,59.08559153,6880100
4/9/2003,79.7,80.74,78.63,78.71,8543200,0,1,59.60159024,60.37932743,58.80141833,58.86124426,8543200
4/8/2003,80.62,80.7,78.47,80.07,8057600,0,1,60.28958852,60.34941446,58.68176645,59.8782852,8057600
4/7/2003,82.6,82.9,80.25,80.47,8881400,0,1,61.77028047,61.99462774,60.01289356,60.17741489,8881400
4/4/2003,82.35,82.55,80.04,80.79,8985000,0,1,61.58332442,61.73288926,59.85585047,60.41671864,8985000
4/3/2003,82.32,83.48,81.71,81.91,9623600,0,1,61.56088969,62.42836579,61.10471692,61.25428176,9623600
4/2/2003,79.9,81.97,79.9,81.46,9700100,0,1,59.75115508,61.29915122,59.75115508,60.91776087,9700100
4/1/2003,78.5,79.56,78.12,78.73,7861400,0,1,58.70420118,59.49689485,58.42002797,58.87620075,7861400
3/31/2003,79.26,79.61,78.31,78.43,10169200,0,1,59.27254758,59.53428606,58.56211458,58.65185348,10169200
3/28/2003,81.05,81.99,80.5,80.85,6649200,0,1,60.61115294,61.3141077,60.19984961,60.46158809,6649200
3/27/2003,80.75,82.33,80.51,81.45,7265800,0,1,60.38680567,61.56836794,60.20732786,60.91028262,7265800
3/26/2003,83,83.25,81.18,81.55,10531600,0,1,62.06941016,62.25636622,60.70837008,60.98506504,10531600
3/25/2003,82,84,81.74,83.45,8777100,0,1,61.32158594,62.81723438,61.12715165,62.40593106,8777100
3/24/2003,82.46,83.35,82.23,82.25,9352600,0,1,61.66558508,62.33114864,61.49358551,61.508542,9352600
3/21/2003,82.76,84.9,82.76,84.9,12625400,0,1,61.88993235,63.49027618,61.88993235,63.49027618,12625400
3/20/2003,81.71,82.49,80.64,82.2,9046400,0,1,61.10471692,61.68801981,60.30454501,61.47115079,9046400
3/19/2003,82.09,82.5,81.08,82,10473100,0,1,61.38889012,61.69549805,60.63358766,61.32158594,10473100
3/18/2003,82.46,83.5,81.49,82.47,10795400,0,1,61.66558508,62.44332227,60.94019559,61.67306333,10795400
3/17/2003,78,82.67,77.84,82.46,15193000,0,1,58.33028907,61.82262817,58.21063719,61.66558508,15193000
3/14/2003,78.45,79.48,78.11,79,10117700,0,1,58.66680997,59.43706891,58.41254973,59.07811329,10117700
3/13/2003,75.99,78.68,75.31,78.45,10452500,0,1,56.82716239,58.83880954,56.31864192,58.66680997,10452500
3/12/2003,75.25,75.63,73.17,75.18,12773700,0,1,56.27377247,56.55794567,54.71829809,56.22142477,12773700
3/11/2003,75.82,76.33,75.2,75.35,8119200,0,1,56.70003227,57.08142262,56.23638126,56.34855489,8119200
3/10/2003,77.45,77.45,75.5,75.7,6641300,0,1,57.91898575,57.91898575,56.46072852,56.61029336,6641300
3/7/2003,75.71,77.99,75.71,77.9,8129200,0,1,56.61777161,58.32281083,56.61777161,58.25550665,8129200
3/6/2003,77,77.78,76.7,77.07,5876300,0,1,57.58246485,58.16576774,57.35811758,57.63481254,5876300
3/5/2003,76.7,77.73,76.25,77.73,6658000,0,1,57.35811758,58.12837653,57.02159668,58.12837653,6658000
3/4/2003,77.6,77.75,76.53,76.7,5672200,0,1,58.03115938,58.14333301,57.23098747,57.35811758,5672200
3/3/2003,78.9,79,77.12,77.33,6618300,0,1,59.00333086,59.07811329,57.67220376,57.82924684,6618300
2/28/2003,77,78.47,77,77.95,6585200,0,1,57.58246485,58.68176645,57.58246485,58.29289786,6585200
2/27/2003,77.9,78.59,76.75,77.28,9926500,0,1,58.25550665,58.77150536,57.39550879,57.79185563,9926500
2/26/2003,78.45,79.05,77.3,77.4,8587000,0,1,58.66680997,59.1155045,57.80681211,57.88159454,8587000
2/25/2003,77.9,79.37,76.9,79.07,7675900,0,1,58.25550665,59.35480825,57.50768243,59.13046098,7675900
2/24/2003,79.7,79.99,78.56,78.56,6874700,0,1,59.60159024,59.81845926,58.74907063,58.74907063,6874700
2/21/2003,79.49,80,78.16,79.95,7453900,0,1,59.44454715,59.82593751,58.44994094,59.78854629,7453900
2/20/2003,79.57,80.05,78.71,79.15,6285100,0,1,59.50437309,59.86332872,58.86124426,59.19028692,6285100
2/19/2003,79.08,79.7,78.82,79.51,5440300,0,1,59.13793922,59.60159024,58.94350493,59.45950364,5440300
2/18/2003,78.02,79.5,77.91,79.33,7791200,0,1,58.34524555,59.4520254,58.26298489,59.32489528,7791200
2/14/2003,76.4,77.45,75.35,77.45,8299500,0,1,57.13377032,57.91898575,56.34855489,57.91898575,8299500
2/13/2003,76.1,76.35,74.31,75.86,11218400,0,1,56.90942305,57.09637911,55.5708177,56.72994524,11218400
2/12/2003,77.5,78.09,76.5,76.5,5609200,0,1,57.95637696,58.39759325,57.20855274,57.20855274,5609200
2/11/2003,78.3,78.97,77.31,77.39,8598200,0,1,58.55463633,59.05567856,57.81429036,57.87411629,8598200
2/10/2003,77.1,78.02,76.45,77.91,7949100,0,1,57.65724727,58.34524555,57.17116153,58.26298489,7949100
2/7/2003,77.97,78.15,76.61,77.1,8296400,0,1,58.30785434,58.4424627,57.2908134,57.65724727,8296400
2/6/2003,77.11,78.2,76.51,77.51,7755200,0.15,1,57.66472551,58.47985391,57.21603098,57.9638552,7755200
2/5/2003,77.85,78.9,76.87,77.26,7427200,0,1,58.10566736,58.88936615,57.37421516,57.66530328,7427200
2/4/2003,78.18,78.18,76.25,77.09,7216200,0,1,58.3519727,58.3519727,56.91145968,57.53841872,7216200
2/3/2003,78.2,78.87,77.75,78.18,6683500,0,1,58.36690029,58.86697476,58.03102938,58.3519727,6683500
1/31/2003,77.7,78.34,77.02,78.2,9744100,0,1,57.99371039,58.47139346,57.48617213,58.36690029,9744100
1/30/2003,81.3,81.3,78.3,78.3,7349500,0,1,60.68067767,60.68067767,58.44153827,58.44153827,7349500
1/29/2003,79.5,80.7,78.57,80.32,7755000,0,1,59.33719403,60.23284979,58.64306082,59.94922547,7755000
1/28/2003,78.5,80.47,78.36,80.11,8017400,0,1,58.59081423,60.06118244,58.48632106,59.79248571,8017400
1/27/2003,77.99,79.5,77.61,78.42,9307800,0,1,58.21016053,59.33719403,57.92653621,58.53110385,9307800
1/24/2003,80.6,81.5,78.82,78.99,7748000,0,1,60.15821181,60.82995363,58.82965577,58.95654033,7748000
1/23/2003,80.15,81.36,79.8,81.05,8371400,0,1,59.8223409,60.72546046,59.56110797,60.49408272,8371400
1/22/2003,80,80.77,79.39,79.7,9432400,0,1,59.71038393,60.28509638,59.25509225,59.48646999,9432400
1/21/2003,81.3,81.85,80.5,80.54,8926900,0,1,60.68067767,61.09118656,60.08357383,60.11342902,8926900
1/17/2003,83.74,83.74,81.18,81.3,17331200,0,1,62.50184438,62.50184438,60.59111209,60.68067767,17331200
1/16/2003,87.4,87.71,85.38,86.05,9904300,0,1,65.23359444,65.46497218,63.72590725,64.22598172,9904300
1/15/2003,88.58,88.65,86.95,87.59,8146600,0,1,66.11432261,66.16656919,64.89772353,65.37540661,8146600
1/14/2003,87.23,88.59,87.22,88.58,7569100,0,1,65.10670988,66.12178641,65.09924608,66.11432261,7569100
1/13/2003,88.31,88.95,87.35,87.51,10499000,0,1,65.91280006,66.39048313,65.19627545,65.31569622,10499000
1/10/2003,85.85,88.04,85.7,87.68,9955400,0,1,64.07670576,65.71127752,63.96474879,65.44258079,9955400
1/9/2003,84.75,87.02,84.75,87,10711600,0,1,63.25568798,64.94997012,63.25568798,64.93504252,10711600
1/8/2003,85.55,85.69,84.07,84.19,9508800,0,1,63.85279182,63.95728499,62.74814971,62.83771529,9508800
1/7/2003,83.95,86.18,83.75,86,11906900,0,1,62.65858414,64.32301109,62.50930818,64.18866273,11906900
1/6/2003,81.9,84.8,81.81,83.59,7921300,0,1,61.12850555,63.29300697,61.06133137,62.38988741,7921300
1/3/2003,80.7,81.65,80.21,81.65,5962300,0,1,60.23284979,60.9419106,59.86712369,60.9419106,5962300
1/2/2003,78.8,80.57,78.19,80.57,7864500,0,1,58.81472817,60.13582042,58.35943649,60.13582042,7864500
12/31/2002,77.1,78.46,77.1,77.5,7871400,0,1,57.54588251,58.56095904,57.54588251,57.84443443,7871400
12/30/2002,77,77.43,75.6,76.25,8066600,0,1,57.47124453,57.79218785,56.42631281,56.91145968,8066600
12/27/2002,78.5,79.18,76.61,77.36,6334100,0,1,58.59081423,59.0983525,57.18015641,57.73994126,6334100
12/26/2002,79.81,80.7,78.26,78.5,5784300,0,1,59.56857177,60.23284979,58.41168308,58.59081423,5784300
12/24/2002,80.2,81,79.76,79.76,2420200,0,1,59.85965989,60.45676373,59.53125278,59.53125278,2420200
12/23/2002,79.75,81.5,79.44,80.26,5922200,0,1,59.52378898,60.82995363,59.29241124,59.90444268,5922200
12/20/2002,79.4,80,78.88,79.79,8053800,0,1,59.26255605,59.71038393,58.87443856,59.55364417,8053800
12/19/2002,78.6,80.34,78.35,78.66,7319900,0,1,58.66545221,59.96415306,58.47885726,58.710235,7319900
12/18/2002,79.25,79.69,78.24,79.13,6514900,0,1,59.15059908,59.47900619,58.39675548,59.06103351,6514900
12/17/2002,80.6,81.77,80.03,80.31,6167100,0,1,60.15821181,61.03147618,59.73277532,59.94176167,6167100
12/16/2002,79.6,81.79,79.05,81.62,8483500,0,1,59.41183201,61.04640377,59.00132312,60.91951921,8483500
12/13/2002,79.25,80,78.27,80,7773800,0,1,59.15059908,59.71038393,58.41914688,59.71038393,7773800
12/12/2002,81.25,81.69,79.7,80.17,7208700,0,1,60.64335868,60.97176579,59.48646999,59.8372685,7208700
12/11/2002,80.8,82.48,79.99,81.44,6661000,0,1,60.30748777,61.56140583,59.70292013,60.78517084,6661000
12/10/2002,78.6,81,78.6,80.8,6869800,0,1,58.66545221,60.45676373,58.66545221,60.30748777,6869800
12/9/2002,81,81.33,79.5,79.59,8841900,0,1,60.45676373,60.70306906,59.33719403,59.40436821,8841900
12/6/2002,81.5,82.75,81.07,82.32,7594800,0,1,60.82995363,61.76292838,60.50901032,61.44198506,7594800
12/5/2002,84.9,84.98,82.6,83.06,6900000,0,1,63.36764495,63.42735533,61.65097141,61.99430612,6900000
12/4/2002,83.41,84.86,82.82,83.69,10053500,0,1,62.25553905,63.33778975,61.81517496,62.46452539,10053500
12/3/2002,86.72,87.03,85.15,85.21,7027800,0,1,64.72605618,64.95743392,63.5542399,63.59902268,7027800
12/2/2002,88.6,89.46,86.3,87.3,9694200,0,1,66.1292502,66.77113683,64.41257667,65.15895646,9694200
11/29/2002,87.71,88.05,86.76,86.92,2980700,0,1,65.46497218,65.71874131,64.75591137,64.87533214,2980700
11/27/2002,85.9,88.11,85.85,87.7,8209800,0,1,64.11402475,65.7635241,64.07670576,65.45750838,8209800
11/26/2002,86.15,86.15,84.39,85.06,8560800,0,1,64.3006197,64.3006197,62.98699125,63.48706571,8560800
11/25/2002,84.63,86.25,83.52,86.2,8651200,0,1,63.1661224,64.37525768,62.33764082,64.33793869,8651200
11/22/2002,83.95,85.17,83.8,84.43,9053300,0,1,62.65858414,63.56916749,62.54662717,63.01684644,9053300
11/21/2002,82.05,84.92,82.05,84.9,12737200,0,1,61.24046252,63.38257254,61.24046252,63.36764495,12737200
11/20/2002,77.95,81.71,77.9,81.61,9070900,0,1,58.18030534,60.98669339,58.14298635,60.91205541,9070900
11/19/2002,78.24,79.45,77.84,78.37,6918400,0,1,58.39675548,59.29987504,58.09820356,58.49378486,6918400
11/18/2002,80.8,80.99,79.08,79.18,7321300,0,1,60.30748777,60.44929993,59.02371452,59.0983525,7321300
11/15/2002,80.38,80.4,79.01,80.01,11367800,0,1,59.99400825,60.00893585,58.97146793,59.71784773,11367800
11/14/2002,80.38,80.99,79.4,80.72,9662800,0,1,59.99400825,60.44929993,59.26255605,60.24777739,9662800
11/13/2002,79.5,80.33,77.98,79.35,11984700,0,1,59.33719403,59.95668926,58.20269674,59.22523706,11984700
11/12/2002,77.5,79.9,77.3,79.15,9027700,0,1,57.84443443,59.63574595,57.69515847,59.0759611,9027700
11/11/2002,77.59,78.36,76.7,77.29,7386400,0,1,57.91160861,58.48632106,57.24733059,57.68769468,7386400
11/8/2002,78.5,79.29,77.2,77.59,8119600,0,1,58.59081423,59.18045427,57.62052049,57.91160861,8119600
